name,primary_amide_sum,secondary_amide_sum,tertiary_amide_sum,ester_sum,carbonyl_sum,logP_sum,MR_sum,dbratio_sum,aromatic_rings_sum,dbonds_sum,abonds_sum,primary_amide_mean,secondary_amide_mean,tertiary_amide_mean,ester_mean,carbonyl_mean,logP_mean,MR_mean,dbratio_mean,aromatic_rings_mean,dbonds_mean,abonds_mean
AGIREP_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
acs.inorgchem.6b02696_ic6b02696_si_002_clean,0.0,0.0,0.0,1.5,1.5,-2.037,29.5562,-0.45,1.0,1.5,5.5,0.0,0.0,0.0,1.5,1.5,-2.037,29.5562,-0.45,1.0,1.5,5.5
ZAXWAY_clean,0.0,0.0,0.0,0.0,2.0,0.26248,30.598000000000003,-0.8333333333333334,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.26248,30.598000000000003,-0.8333333333333334,0.0,2.0,0.0
PUKSUL_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
YUDFOU_clean,0.0,0.0,0.0,2.0,2.0,1.8062000000000007,97.20000000000003,-0.9375,2.0,10.0,12.0,0.0,0.0,0.0,2.0,2.0,1.8062000000000007,97.20000000000003,-0.9375,2.0,10.0,12.0
LITCUO_clean,0.0,0.0,0.0,4.0,4.0,0.8154000000000012,158.3619999999999,-0.9714285714285714,5.0,4.0,28.0,0.0,0.0,0.0,4.0,4.0,0.8154000000000012,158.3619999999999,-0.9714285714285714,5.0,4.0,28.0
HEYBIX_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
ARAHIM02_clean,0.0,0.0,0.0,0.0,0.0,0.4765999999999999,22.032,-0.6666666666666667,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4765999999999999,22.032,-0.6666666666666667,1.0,0.0,6.0
EXOZIB_clean,0.0,0.0,6.0,3.0,6.0,-6.4083000000000006,71.33849999999997,-0.8571428571428572,1.0,6.0,6.0,0.0,0.0,6.0,3.0,6.0,-6.4083000000000006,71.33849999999997,-0.8571428571428572,1.0,6.0,6.0
PIZPAP_clean_h,0.0,0.0,0.0,2.0,2.0,-2.9576000000000002,20.526999999999997,-0.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.9576000000000002,20.526999999999997,-0.5,0.0,3.0,0.0
QUFGED_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
IVIXIW_clean,0.0,0.0,0.0,1.0,1.0,1.0738000000000005,61.954000000000015,-0.8833333333333333,2.0,1.5,12.0,0.0,0.0,0.0,1.0,1.0,1.0738000000000005,61.954000000000015,-0.8833333333333333,2.0,1.5,12.0
QAJMUM_clean,0.0,0.0,0.0,1.0,2.0,-1.7228666666666668,11.312166666666664,-0.26666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.7228666666666668,11.312166666666664,-0.26666666666666666,0.0,2.0,0.0
WUTBES_clean,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0
NELVEG_clean,0.0,0.0,0.0,0.0,0.0,0.6563999999999998,29.105299999999993,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563999999999998,29.105299999999993,-0.5,0.0,2.0,0.0
IMUTUG_ion_b,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
cm503311x_aloh300K_clean,0.0,0.0,0.0,2.0,2.0,-2.3856,31.819999999999997,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.3856,31.819999999999997,-0.8888888888888888,1.0,2.0,6.0
VUTVAJ_clean,0.0,0.0,0.0,3.0,3.0,-4.8247,47.5575,-0.625,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,-4.8247,47.5575,-0.625,0.0,5.0,0.0
EVUQOC_clean,0.0,0.0,0.0,3.0,3.0,-1.2671999999999994,72.41340000000002,-0.9375,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.2671999999999994,72.41340000000002,-0.9375,2.0,3.0,12.0
AVETEC_clean,0.0,0.0,0.0,4.0,4.0,-1.9249999999999998,95.054,-0.96,3.0,4.0,18.0,0.0,0.0,0.0,4.0,4.0,-1.9249999999999998,95.054,-0.96,3.0,4.0,18.0
GERWOR_charged,0.0,0.0,0.0,8.0,8.0,-10.027999999999999,150.19399999999996,-0.9696969696969697,4.0,8.0,24.0,0.0,0.0,0.0,8.0,8.0,-10.027999999999999,150.19399999999996,-0.9696969696969697,4.0,8.0,24.0
YEBLAT_clean,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0
SAQSOU_clean,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0
MOFKUO_clean,0.0,0.0,0.0,0.0,0.0,-1.3333000000000002,67.55199999999999,-0.75,0.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,-1.3333000000000002,67.55199999999999,-0.75,0.5,1.5,2.5
VIRVEY_clean,0.0,0.0,0.0,2.0,2.0,-2.1914000000000002,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914000000000002,34.271,-0.8571428571428572,1.0,2.0,6.0
LUPYAX_clean,0.0,0.0,0.0,2.0,2.0,-0.27960000000000007,46.495999999999995,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-0.27960000000000007,46.495999999999995,-0.8888888888888888,1.0,2.0,6.0
UFOFIF_clean,0.0,0.0,0.0,0.0,0.0,0.24668999999999996,13.8225,-0.33333333333333337,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24668999999999996,13.8225,-0.33333333333333337,0.5,0.0,3.0
JOPWUI_clean,0.0,0.0,0.0,4.0,4.0,-0.2572000000000003,150.00899999999993,-0.9696969696969697,4.0,4.0,24.0,0.0,0.0,0.0,4.0,4.0,-0.2572000000000003,150.00899999999993,-0.9696969696969697,4.0,4.0,24.0
QOZPIG_clean,2.0,0.0,0.0,2.0,4.0,-3.4896000000000007,83.5404,-0.9090909090909091,3.0,4.0,16.0,2.0,0.0,0.0,2.0,4.0,-3.4896000000000007,83.5404,-0.9090909090909091,3.0,4.0,16.0
HAWGIX_charged,0.0,0.0,0.0,6.0,6.0,-2.4702000000000006,164.37899999999993,-0.972972972972973,4.0,6.0,24.0,0.0,0.0,0.0,6.0,6.0,-2.4702000000000006,164.37899999999993,-0.972972972972973,4.0,6.0,24.0
XEQLEM01_clean,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0
XUGSEY_clean,0.0,0.0,0.0,2.0,2.0,3.715950000000002,166.72999999999993,-0.9316239316239316,6.5,4.0,37.0,0.0,0.0,0.0,2.0,2.0,3.715950000000002,166.72999999999993,-0.9316239316239316,6.5,4.0,37.0
WEHJOK_clean,0.0,0.0,0.0,8.0,8.0,-6.803199999999999,170.0769999999999,-0.972972972972973,4.0,8.0,24.0,0.0,0.0,0.0,8.0,8.0,-6.803199999999999,170.0769999999999,-0.972972972972973,4.0,8.0,24.0
ic400777c_si_002_clean,0.0,0.0,0.0,3.0,3.0,-1.6558000000000002,66.34700000000001,-0.9244444444444444,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.6558000000000002,66.34700000000001,-0.9244444444444444,2.0,3.0,12.0
CUWXUP_clean,0.0,0.0,0.0,3.0,3.0,-1.7389000000000001,72.58100000000002,-0.9411764705882353,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.7389000000000001,72.58100000000002,-0.9411764705882353,2.0,3.0,12.0
CENJIQ_clean,0.0,0.0,0.0,2.0,2.0,-2.7336,21.000999999999994,-0.75,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.7336,21.000999999999994,-0.75,0.0,2.0,0.0
WULKAQ_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
AQOMAW_clean,0.0,0.0,0.0,0.0,0.0,0.8875333333333328,88.01866666666668,-0.8541666666666666,2.3333333333333335,3.3333333333333335,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.8875333333333328,88.01866666666668,-0.8541666666666666,2.3333333333333335,3.3333333333333335,12.666666666666666
EWASIG_clean,0.0,0.0,0.0,4.0,4.0,-1.8577000000000004,73.88830000000002,-0.9444444444444444,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-1.8577000000000004,73.88830000000002,-0.9444444444444444,2.0,4.0,12.0
LAHVAU_clean,0.0,0.0,0.0,2.0,2.0,0.00929999999999953,74.21900000000001,-0.9299999999999999,2.5,2.0,15.0,0.0,0.0,0.0,2.0,2.0,0.00929999999999953,74.21900000000001,-0.9299999999999999,2.5,2.0,15.0
GAYGAQ_clean_h,0.0,0.0,0.0,0.0,0.0,-1.1185000000000003,42.939,-0.8333333333333334,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.1185000000000003,42.939,-0.8333333333333334,1.0,2.0,5.0
CAXVII_clean,0.0,0.0,0.0,2.0,4.0,-3.5092000000000003,37.56699999999999,-0.6666666666666667,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,-3.5092000000000003,37.56699999999999,-0.6666666666666667,0.0,6.0,0.0
UJOKIP03_clean,0.0,0.0,0.0,0.5,0.5,-0.7801599999999999,13.696149999999998,-0.33333333333333337,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,-0.7801599999999999,13.696149999999998,-0.33333333333333337,0.0,0.5,0.0
BARZOK_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
OKUKOW_clean,0.0,0.0,0.0,3.0,3.0,5.049400000000007,309.7750000000001,-0.9836065573770492,8.0,3.0,48.0,0.0,0.0,0.0,3.0,3.0,5.049400000000007,309.7750000000001,-0.9836065573770492,8.0,3.0,48.0
CUWWEY_clean,0.0,0.0,0.0,2.0,2.0,-2.186,40.064,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.186,40.064,-0.8888888888888888,1.0,2.0,6.0
NIGFOZ_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
HAWVOS_clean,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0
PAPPIH_clean,2.0,0.0,0.0,0.0,2.0,2.723699999999999,88.0899,-0.9333333333333333,2.0,2.0,12.0,2.0,0.0,0.0,0.0,2.0,2.723699999999999,88.0899,-0.9333333333333333,2.0,2.0,12.0
WIBSAD_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
QAPQAA_charged,0.0,0.0,0.0,0.0,0.0,1.6970999999999994,66.62640000000002,-0.9090909090909091,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.6970999999999994,66.62640000000002,-0.9090909090909091,3.0,0.0,17.0
FAVHES_clean,0.0,0.0,0.0,3.0,3.0,-2.9155000000000006,63.33,-0.9166666666666666,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-2.9155000000000006,63.33,-0.9166666666666666,1.0,3.0,6.0
UGUXAV_clean,0.0,0.0,0.0,2.0,2.0,-2.7336,21.000999999999994,-0.75,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.7336,21.000999999999994,-0.75,0.0,2.0,0.0
MAXFIA_charged,0.0,0.0,0.0,0.0,0.0,0.9335999999999999,43.05800000000001,-0.8333333333333334,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9335999999999999,43.05800000000001,-0.8333333333333334,2.0,0.0,12.0
OFOCUI_clean,0.0,0.0,0.0,4.0,4.0,-3.7723999999999998,76.54,-0.9411764705882353,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.7723999999999998,76.54,-0.9411764705882353,2.0,4.0,12.0
DAFYAN_clean,0.0,0.0,0.0,2.0,2.0,-2.7640000000000002,44.56800000000001,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.7640000000000002,44.56800000000001,-0.8888888888888888,1.0,2.0,6.0
ECOLEP_clean,0.0,0.0,0.0,0.0,0.0,-1.4157000000000002,63.06899999999999,-0.9,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,-1.4157000000000002,63.06899999999999,-0.9,4.0,0.0,21.0
WIPPIW_clean,0.0,0.0,0.0,2.0,2.0,-0.43320000000000025,53.982000000000006,-0.9285714285714286,2.0,2.0,11.0,0.0,0.0,0.0,2.0,2.0,-0.43320000000000025,53.982000000000006,-0.9285714285714286,2.0,2.0,11.0
AQEQIW_clean,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0
QOCBUH_clean,0.0,0.0,0.0,0.0,0.0,0.1668999999999999,10.43215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668999999999999,10.43215,0.0,0.0,1.0,0.0
GOLYUD_clean,0.0,0.0,0.0,1.0,1.0,4.027050000000003,107.14799999999997,-0.9515151515151515,4.0,2.0,24.0,0.0,0.0,0.0,1.0,1.0,4.027050000000003,107.14799999999997,-0.9515151515151515,4.0,2.0,24.0
GARTIF_clean,0.0,0.0,0.0,3.0,3.0,-3.1348000000000003,62.95900000000002,-0.9230769230769231,2.0,3.0,11.0,0.0,0.0,0.0,3.0,3.0,-3.1348000000000003,62.95900000000002,-0.9230769230769231,2.0,3.0,11.0
REJLIC_clean,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,-1.7764999999999995,43.57566666666667,-0.8030303030303031,1.3333333333333333,2.0,7.333333333333333,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,-1.7764999999999995,43.57566666666667,-0.8030303030303031,1.3333333333333333,2.0,7.333333333333333
ETICIV_clean,0.0,0.0,0.0,1.0,1.0,0.6148000000000001,67.82469999999999,-0.9212121212121211,3.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,0.6148000000000001,67.82469999999999,-0.9212121212121211,3.0,1.0,16.0
AHEBAS_clean,0.0,0.0,1.0,3.0,4.0,-3.2939999999999996,70.42500000000001,-0.9285714285714286,1.0,4.0,6.0,0.0,0.0,1.0,3.0,4.0,-3.2939999999999996,70.42500000000001,-0.9285714285714286,1.0,4.0,6.0
PUZLAZ_clean,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0
LEQVIN_clean,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0
IFUXOW_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
WUGQAS_clean,0.0,0.0,0.0,2.0,2.0,-1.7862,35.312,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.7862,35.312,-0.8888888888888888,1.0,2.0,6.0
GUXSEY_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
OVIZUP_clean,0.0,0.0,0.0,2.0,2.0,-1.3141500000000002,60.5275,-0.916083916083916,1.5,2.0,9.0,0.0,0.0,0.0,2.0,2.0,-1.3141500000000002,60.5275,-0.916083916083916,1.5,2.0,9.0
RESQAJ_clean,0.0,0.0,0.0,1.0,1.0,3.529199999999999,169.147,-0.9342403628117913,7.0,1.0,39.0,0.0,0.0,0.0,1.0,1.0,3.529199999999999,169.147,-0.9342403628117913,7.0,1.0,39.0
GULVUF_clean,0.0,0.0,0.0,2.0,2.0,2.771600000000004,120.2,-0.8888888888888888,3.0,4.0,18.0,0.0,0.0,0.0,2.0,2.0,2.771600000000004,120.2,-0.8888888888888888,3.0,4.0,18.0
TODVOZ_clean,0.0,0.0,0.0,1.0,1.0,1.0738000000000005,61.954000000000015,-0.8833333333333333,2.0,1.5,12.0,0.0,0.0,0.0,1.0,1.0,1.0738000000000005,61.954000000000015,-0.8833333333333333,2.0,1.5,12.0
WOJZAY_clean,0.0,0.0,0.0,3.0,3.0,-1.5559000000000003,66.92900000000002,-0.9411764705882353,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.5559000000000003,66.92900000000002,-0.9411764705882353,2.0,3.0,12.0
XAHPAZ_clean,0.0,0.0,0.0,4.0,4.0,-1.4474000000000007,120.162,-0.9666666666666667,4.0,4.0,22.0,0.0,0.0,0.0,4.0,4.0,-1.4474000000000007,120.162,-0.9666666666666667,4.0,4.0,22.0
MIYWIB_clean,0.0,0.0,0.0,0.5,0.5,0.04839999999999983,24.870749999999997,-0.6944444444444444,0.5,0.5,3.0,0.0,0.0,0.0,0.5,0.5,0.04839999999999983,24.870749999999997,-0.6944444444444444,0.5,0.5,3.0
CUYQIX_clean,0.0,0.0,0.0,1.5,1.5,-1.3486500000000006,58.73624999999998,-0.8782051282051282,1.0,1.5,6.0,0.0,0.0,0.0,1.5,1.5,-1.3486500000000006,58.73624999999998,-0.8782051282051282,1.0,1.5,6.0
ILUFIF_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
OTAVUB_clean,0.0,0.0,0.0,0.5,0.5,1.1303499999999997,42.8305,-0.8875,1.5,0.5,9.0,0.0,0.0,0.0,0.5,0.5,1.1303499999999997,42.8305,-0.8875,1.5,0.5,9.0
FASYUU_charged,0.0,0.0,0.0,0.0,0.0,2.1436,47.46800000000001,-0.9,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.1436,47.46800000000001,-0.9,2.0,0.0,12.0
GOVHOQ_clean,0.0,0.0,0.0,0.0,0.0,0.09386666666666658,10.687533333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386666666666658,10.687533333333334,0.0,0.0,1.0,0.0
TOVJIZ_clean,0.0,0.0,0.0,3.0,3.0,1.483700000000003,119.824,-0.967741935483871,4.0,3.0,24.0,0.0,0.0,0.0,3.0,3.0,1.483700000000003,119.824,-0.967741935483871,4.0,3.0,24.0
KEDJAG04_clean,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0
BEPNUH_clean,0.0,0.0,0.0,1.0,1.0,-0.2995000000000001,46.25520000000001,-0.875,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.2995000000000001,46.25520000000001,-0.875,1.0,1.0,6.0
MAZJEC_clean,0.0,0.0,0.0,2.0,2.0,-3.4972000000000003,22.085999999999995,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.4972000000000003,22.085999999999995,-0.6666666666666667,0.0,2.0,0.0
MABJUV01_clean,0.0,0.0,0.0,1.0,1.0,-0.09994999999999998,36.638000000000005,-0.8500000000000001,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.09994999999999998,36.638000000000005,-0.8500000000000001,1.0,1.0,6.0
TOWLIC_clean,0.0,0.0,0.0,2.0,2.0,-1.9934,28.741999999999994,-0.8333333333333334,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,-1.9934,28.741999999999994,-0.8333333333333334,1.0,2.0,5.0
COYVES01_clean,0.0,0.0,0.0,4.0,4.0,-4.4024,67.536,-0.9285714285714286,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-4.4024,67.536,-0.9285714285714286,2.0,4.0,12.0
HIYBUN_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
WUYWIY_clean,0.0,0.0,0.0,4.0,4.0,3.5100000000000047,199.6579999999998,-0.9782608695652174,6.0,4.0,36.0,0.0,0.0,0.0,4.0,4.0,3.5100000000000047,199.6579999999998,-0.9782608695652174,6.0,4.0,36.0
MODJOG_clean,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0
QUSCAJ_clean,0.0,0.0,0.0,2.0,2.0,-0.28889999999999993,55.74599999999999,-0.9230769230769231,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-0.28889999999999993,55.74599999999999,-0.9230769230769231,1.0,2.0,6.0
c5cc09432a_c5cc09432a2_clean,0.0,0.0,0.0,1.0,1.0,1.4318000000000002,59.47800000000002,-0.9236842105263159,2.5,1.0,14.0,0.0,0.0,0.0,1.0,1.0,1.4318000000000002,59.47800000000002,-0.9236842105263159,2.5,1.0,14.0
SIBDEO_clean,0.0,0.0,0.0,0.0,0.0,1.3963999999999996,58.44600000000001,-0.9090909090909091,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.3963999999999996,58.44600000000001,-0.9090909090909091,2.0,0.0,12.0
UDICER_clean,0.0,0.0,0.0,3.0,3.0,-3.8223000000000007,38.001,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.8223000000000007,38.001,-0.9,1.0,3.0,6.0
NEYJIM_clean,0.0,0.0,0.0,0.0,0.0,0.4765999999999999,22.032,-0.6666666666666667,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4765999999999999,22.032,-0.6666666666666667,1.0,0.0,6.0
XAPDAU_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
AFIXAO_clean,0.0,0.0,0.0,0.0,0.0,-0.47940000000000005,22.505499999999998,-0.5,0.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,-0.47940000000000005,22.505499999999998,-0.5,0.5,1.0,2.5
JIWKUW_clean,0.0,0.0,0.0,4.0,4.0,-5.257600000000001,85.0385,-0.9285714285714286,1.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,-5.257600000000001,85.0385,-0.9285714285714286,1.0,4.0,6.0
ZOXNEH_clean,0.0,0.0,0.0,2.0,2.0,-0.03320000000000012,69.81500000000003,-0.9285714285714286,2.0,2.0,11.0,0.0,0.0,0.0,2.0,2.0,-0.03320000000000012,69.81500000000003,-0.9285714285714286,2.0,2.0,11.0
EKUPEG_clean,0.0,0.0,0.0,0.0,0.0,6.777799999999994,117.50149999999991,-0.49,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,6.777799999999994,117.50149999999991,-0.49,3.0,2.0,18.0
EBEMEF_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
FUFQUT_clean,0.0,0.0,0.0,0.0,0.0,1.4717499999999997,55.15200000000001,-0.8920454545454546,2.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,1.4717499999999997,55.15200000000001,-0.8920454545454546,2.0,0.0,11.5
ZEZPOL_clean,0.0,0.0,0.0,2.0,2.0,-1.1294,57.50200000000001,-0.9166666666666666,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,-1.1294,57.50200000000001,-0.9166666666666666,2.0,2.0,12.0
QOFDIA08_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
TOKDON_clean,0.0,0.0,0.0,3.0,3.0,-1.8882,43.4353,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-1.8882,43.4353,-0.9,1.0,3.0,6.0
TIRQOB_clean,0.0,0.0,0.0,2.0,2.0,0.7200000000000002,71.48800000000003,-0.9473684210526316,3.0,2.0,16.0,0.0,0.0,0.0,2.0,2.0,0.7200000000000002,71.48800000000003,-0.9473684210526316,3.0,2.0,16.0
LABJUV_clean,0.0,0.0,0.0,0.0,0.0,5.934600000000005,119.36599999999996,-0.962962962962963,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.934600000000005,119.36599999999996,-0.962962962962963,5.0,0.0,30.0
LAKFIN_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
JUVROJ_clean,0.0,0.0,0.0,4.0,4.0,-3.4015999999999997,83.82200000000002,-0.9444444444444444,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.4015999999999997,83.82200000000002,-0.9444444444444444,2.0,4.0,12.0
FIJDIM08_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
EDUSUR_clean,0.0,0.0,0.0,2.0,2.0,-2.7855999999999996,43.652,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.7855999999999996,43.652,-0.8888888888888888,1.0,2.0,6.0
